source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,bp_rp,phot_variable_flag,teff_val,a_g_val
598691984069077248,132.94536968437498,11.258305499355092,2.3904768434206956,0.764513093740555,19.998251,2.4622784,NOT_AVAILABLE,,
598690369158191872,132.91222728638505,11.22553577910768,0.7183233958458818,0.10409452741962134,16.660885,,NOT_AVAILABLE,,
598691228155046016,133.02540772375556,11.228773658695406,3.7747468205089922,1.1121176629725322,20.489107,1.3903732,NOT_AVAILABLE,,
598692190224359808,132.92590293409557,11.272759104616085,1.717389232610673,1.7010197234993663,20.818865,1.2631664,NOT_AVAILABLE,,
598695660556715136,132.9425677198571,11.318311873670291,1.1118859129243244,0.9498240322745215,20.280863,2.0706825,NOT_AVAILABLE,,
598694153022786432,132.79328510534154,11.265985186961151,2.2479053607580415,1.3081796947170499,20.571629,1.000721,NOT_AVAILABLE,,
598690059919347328,132.82719981759428,11.206799197966761,2.1256257883670333,0.46906207121873833,19.579224,2.6387787,NOT_AVAILABLE,,
598687586022093952,132.6837942147791,11.194831566239719,0.5445067749860937,1.0295815689583996,20.50693,1.8194237,NOT_AVAILABLE,,
598686971837692416,132.77347026107526,11.174522900898786,1.5482726848091344,0.33430387020438934,19.037477,2.073637,NOT_AVAILABLE,,
598688930342564224,132.89694381846917,11.169345233533447,1.4086869071454289,1.7923034612314577,20.793968,1.7416344,NOT_AVAILABLE,,
598694767207638272,132.81898640242102,11.308133844114597,1.2564058193535868,1.2401760342631558,20.539469,1.2864761,NOT_AVAILABLE,,
598689922484515584,132.81152945856857,11.191663883286342,1.6066723312637123,0.728848506575309,20.22459,1.7375927,NOT_AVAILABLE,,
598692774338692992,132.99000660864056,11.328642704734149,1.2364417249998911,1.6183440171700634,20.534523,0.93089294,NOT_AVAILABLE,,
598691159435410304,132.96808757886706,11.242320774190826,0.6603301485659279,0.3534151721519243,19.100391,0.824955,NOT_AVAILABLE,,
598679270963077248,133.0864493699295,11.20800651659323,1.2223741235307664,0.972945607828685,20.201948,2.293766,NOT_AVAILABLE,,
598689991200884736,132.84435933270584,11.192111861650005,2.579357514171402,2.1745019091265765,20.884588,1.5988483,NOT_AVAILABLE,,
598695591837239680,132.89330330883521,11.333561282050715,1.3450232475942967,0.5820225522473709,19.709234,1.678894,NOT_AVAILABLE,,
