logAge   ,Mass,Gmag,BPmag,RPmag,bp_rp
8.9,1.25,3.771,4.009,3.381,0.6280000000000006
8.9,1.265,3.703,3.936,3.32,0.6160000000000001
8.9,1.3,3.558,3.779,3.19,0.589
8.9,1.35,3.356,3.561,3.007,0.5539999999999998
8.9,1.4,3.164,3.355,2.835,0.52
8.9,1.45,2.981,3.158,2.671,0.4870000000000001
8.9,1.5,2.806,2.969,2.517,0.45199999999999996
8.9,1.543,2.66,2.811,2.391,0.41999999999999993
8.9,1.55,2.637,2.785,2.371,0.41400000000000015
8.9,1.586,2.521,2.659,2.272,0.387
8.9,1.6,2.477,2.611,2.234,0.3770000000000002
8.9,1.601,2.472,2.606,2.23,0.3759999999999999
8.9,1.649,2.324,2.445,2.102,0.34299999999999997
8.9,1.661,2.29,2.409,2.072,0.33699999999999974
8.9,1.674,2.249,2.365,2.036,0.3290000000000002
8.9,1.697,2.181,2.292,1.978,0.31399999999999983
8.9,1.699,2.174,2.285,1.972,0.31300000000000017
8.9,1.712,2.137,2.245,1.939,0.30600000000000005
8.9,1.724,2.102,2.207,1.908,0.29899999999999993
8.9,1.749,2.029,2.13,1.843,0.2869999999999999
8.9,1.774,1.956,2.052,1.779,0.27300000000000013
8.9,1.774,1.955,2.051,1.778,0.27300000000000013
8.9,1.799,1.885,1.977,1.714,0.2630000000000001
8.9,1.822,1.816,1.904,1.653,0.2509999999999999
8.9,1.824,1.812,1.901,1.65,0.2510000000000001
8.9,1.824,1.811,1.9,1.649,0.2509999999999999
8.9,1.849,1.741,1.826,1.584,0.242
8.9,1.861,1.707,1.79,1.553,0.2370000000000001
8.9,1.874,1.669,1.751,1.518,0.23299999999999987
8.9,1.899,1.598,1.677,1.453,0.22399999999999998
8.9,1.913,1.56,1.637,1.418,0.21900000000000008
8.9,1.924,1.527,1.603,1.388,0.21500000000000008
8.9,1.947,1.463,1.537,1.327,0.20999999999999996
8.9,1.966,1.411,1.484,1.278,0.20599999999999996
8.9,1.993,1.333,1.404,1.202,0.20199999999999996
8.9,2.008,1.29,1.361,1.161,0.19999999999999996
8.9,2.038,1.202,1.272,1.073,0.19900000000000007
8.9,2.047,1.178,1.248,1.049,0.19900000000000007
8.9,2.08,1.079,1.15,0.95,0.19999999999999996
8.9,2.083,1.07,1.141,0.94,0.20100000000000007
8.9,2.116,0.973,1.047,0.839,0.20799999999999996
8.9,2.129,0.935,1.01,0.798,0.21199999999999997
8.9,2.16,0.839,0.919,0.693,0.2260000000000001
8.9,2.174,0.799,0.883,0.648,0.235
8.9,2.191,0.75,0.837,0.591,0.246
8.9,2.219,0.667,0.764,0.492,0.272
8.9,2.219,0.665,0.763,0.49,0.273
8.9,2.232,0.628,0.731,0.443,0.288
8.9,2.254,0.566,0.681,0.363,0.31800000000000006
8.9,2.265,0.535,0.656,0.32,0.336
8.9,2.274,0.51,0.636,0.287,0.34900000000000003
8.9,2.292,0.46,0.598,0.218,0.38
8.9,2.31,0.41,0.56,0.149,0.41100000000000003
8.9,2.327,0.349,0.507,0.076,0.431
8.9,2.334,0.291,0.436,0.037,0.399
8.9,2.338,0.237,0.367,0.008,0.359
8.9,2.34,0.192,0.306,-0.009,0.315
8.9,2.341,0.148,0.246,-0.025,0.271
8.9,2.341,0.103,0.185,-0.042,0.227
8.9,2.341,0.058,0.125,-0.062,0.187
8.9,2.341,0.024,0.082,-0.078,0.16
8.9,2.341,0.0,0.05,-0.089,0.139
8.9,2.342,0.036,0.091,-0.061,0.152
8.9,2.342,0.087,0.15,-0.025,0.175
8.9,2.342,0.128,0.202,-0.004,0.20600000000000002
8.9,2.342,0.147,0.239,-0.015,0.254
8.9,2.342,0.135,0.244,-0.058,0.302
8.9,2.342,0.108,0.235,-0.116,0.351
8.9,2.342,0.087,0.234,-0.167,0.401
8.9,2.342,0.078,0.245,-0.207,0.45199999999999996
8.9,2.342,0.079,0.266,-0.236,0.502
8.9,2.343,0.088,0.297,-0.257,0.554
8.9,2.343,0.105,0.339,-0.272,0.611
8.9,2.343,0.134,0.393,-0.275,0.668
8.9,2.343,0.18,0.468,-0.262,0.73
8.9,2.344,0.25,0.566,-0.222,0.7879999999999999
8.9,2.344,0.32,0.656,-0.173,0.829
8.9,2.344,0.406,0.761,-0.107,0.868
8.9,2.344,0.49,0.861,-0.039,0.9
8.9,2.345,0.598,0.987,0.052,0.9349999999999999
8.9,2.345,0.695,1.101,0.133,0.968
8.9,2.345,0.783,1.211,0.202,1.0090000000000001
8.9,2.345,0.809,1.245,0.22,1.0250000000000001
8.9,2.346,0.784,1.237,0.182,1.0550000000000002
8.9,2.346,0.721,1.191,0.104,1.087
8.9,2.346,0.642,1.125,0.014,1.111
8.9,2.347,0.571,1.062,-0.065,1.127
8.9,2.347,0.498,0.997,-0.144,1.141
8.9,2.347,0.427,0.934,-0.22,1.1540000000000001
8.9,2.347,0.358,0.871,-0.296,1.167
8.9,2.347,0.289,0.809,-0.37,1.179
8.9,2.348,0.22,0.746,-0.443,1.189
8.9,2.348,0.153,0.686,-0.515,1.201
8.9,2.348,0.086,0.625,-0.587,1.212
8.9,2.348,0.019,0.564,-0.658,1.222
8.9,2.348,-0.048,0.503,-0.73,1.233
8.9,2.349,-0.07,0.483,-0.754,1.237
8.9,2.349,-0.159,0.403,-0.85,1.2530000000000001
8.9,2.349,-0.248,0.323,-0.946,1.269
8.9,2.349,-0.337,0.244,-1.041,1.285
8.9,2.35,-0.424,0.167,-1.136,1.303
8.9,2.35,-0.511,0.09,-1.231,1.3210000000000002
8.9,2.35,-0.598,0.014,-1.325,1.339
8.9,2.35,-0.684,-0.062,-1.418,1.3559999999999999
8.9,2.35,-0.769,-0.135,-1.511,1.376
8.9,2.351,-0.852,-0.207,-1.601,1.394
8.9,2.351,-0.949,-0.291,-1.706,1.415
8.9,2.351,-1.029,-0.361,-1.794,1.433
8.9,2.351,-1.128,-0.447,-1.9,1.4529999999999998
8.9,2.352,-1.223,-0.53,-2.004,1.474
8.9,2.352,-1.297,-0.594,-2.084,1.4900000000000002
8.9,2.352,-1.327,-0.62,-2.116,1.496
8.9,2.352,-1.299,-0.596,-2.086,1.4899999999999998
8.9,2.352,-1.22,-0.527,-2.0,1.4729999999999999
8.9,2.352,-1.157,-0.473,-1.932,1.459
8.9,2.352,-1.068,-0.396,-1.836,1.44
8.9,2.352,-0.979,-0.318,-1.738,1.42
8.9,2.353,-0.903,-0.252,-1.656,1.404
8.9,2.353,-0.826,-0.185,-1.572,1.387
8.9,2.353,-0.749,-0.12,-1.488,1.3679999999999999
8.9,2.353,-0.67,-0.052,-1.401,1.349
8.9,2.353,-0.586,0.022,-1.31,1.332
8.9,2.354,-0.496,0.101,-1.211,1.312
8.9,2.354,-0.4,0.184,-1.107,1.291
8.9,2.354,-0.306,0.268,-1.004,1.272
8.9,2.354,-0.214,0.348,-0.905,1.2530000000000001
8.9,2.355,-0.125,0.427,-0.808,1.235
8.9,2.355,-0.036,0.506,-0.712,1.218
8.9,2.355,0.075,0.607,-0.592,1.1989999999999998
8.9,2.356,0.137,0.663,-0.526,1.189
8.9,2.356,0.204,0.724,-0.454,1.178
8.9,2.357,0.306,0.817,-0.344,1.161
8.9,2.358,0.397,0.898,-0.247,1.145
8.9,2.36,0.5,0.99,-0.134,1.124
8.9,2.361,0.521,1.008,-0.11,1.118
8.9,2.394,0.409,0.896,-0.223,1.119
8.9,2.426,0.299,0.787,-0.333,1.12
8.9,2.451,0.204,0.692,-0.429,1.121
8.9,2.472,0.119,0.609,-0.515,1.124
8.9,2.495,0.028,0.522,-0.609,1.131
8.9,2.509,-0.032,0.465,-0.671,1.1360000000000001
8.9,2.509,-0.033,0.465,-0.672,1.137
8.9,2.518,-0.08,0.421,-0.723,1.144
8.9,2.523,-0.107,0.397,-0.752,1.149
8.9,2.533,-0.185,0.329,-0.838,1.167
8.9,2.536,-0.245,0.277,-0.904,1.181
8.9,2.538,-0.295,0.235,-0.96,1.1949999999999998
8.9,2.538,-0.344,0.193,-1.015,1.208
8.9,2.539,-0.462,0.091,-1.147,1.238
8.9,2.539,-0.568,0.0,-1.263,1.263
8.9,2.539,-0.66,-0.08,-1.364,1.284
8.9,2.539,-0.674,-0.091,-1.379,1.288
8.9,2.539,-0.695,-0.11,-1.402,1.2919999999999998
8.9,2.539,-0.784,-0.187,-1.5,1.313
8.9,2.539,-0.859,-0.251,-1.582,1.331
8.9,2.54,-0.776,-0.181,-1.491,1.31
8.9,2.54,-0.71,-0.123,-1.418,1.295
8.9,2.543,-0.773,-0.178,-1.488,1.31
8.9,2.544,-0.859,-0.251,-1.582,1.331
8.9,2.544,-0.953,-0.333,-1.684,1.351
8.9,2.545,-1.041,-0.408,-1.781,1.373
8.9,2.546,-1.128,-0.483,-1.877,1.3940000000000001
8.9,2.546,-1.215,-0.558,-1.971,1.413
8.9,2.547,-1.3,-0.632,-2.064,1.432
8.9,2.547,-1.384,-0.704,-2.155,1.4509999999999998
8.9,2.547,-1.45,-0.748,-2.237,1.489
8.9,2.547,-1.531,-0.818,-2.325,1.5070000000000001
8.9,2.548,-1.609,-0.883,-2.411,1.528
8.9,2.548,-1.684,-0.945,-2.495,1.5500000000000003
8.9,2.548,-1.762,-1.012,-2.58,1.568
8.9,2.548,-1.839,-1.074,-2.666,1.5919999999999999
8.9,2.548,-1.911,-1.129,-2.749,1.62
8.9,2.548,-1.983,-1.184,-2.831,1.647
8.9,2.548,-2.054,-1.237,-2.912,1.6749999999999998
8.9,2.548,-2.121,-1.284,-2.99,1.7060000000000002
8.9,2.548,-2.186,-1.328,-3.067,1.739
8.9,2.547,-2.254,-1.374,-3.147,1.7729999999999997
8.9,2.547,-2.325,-1.414,-3.234,1.82
8.9,2.547,-2.407,-1.458,-3.334,1.8760000000000001
8.9,2.547,-2.462,-1.479,-3.405,1.9259999999999997
8.9,2.546,-2.51,-1.489,-3.47,1.981
8.9,2.546,-2.559,-1.5,-3.536,2.036
8.9,2.546,-2.599,-1.489,-3.595,2.106
8.9,2.546,-2.636,-1.472,-3.652,2.18
8.9,2.545,-2.672,-1.456,-3.708,2.2520000000000002
8.9,2.545,-2.698,-1.413,-3.755,2.3419999999999996
8.9,2.544,-2.721,-1.364,-3.8,2.436
8.9,2.543,-2.738,-1.31,-3.838,2.528
8.9,2.543,-2.743,-1.288,-3.85,2.5620000000000003
8.9,2.542,-2.752,-1.23,-3.876,2.646
8.9,2.542,-2.76,-1.152,-3.906,2.7540000000000004
8.9,2.542,-2.759,-1.056,-3.925,2.8689999999999998
8.9,2.542,-2.75,-1.249,-3.869,2.62
8.9,2.542,-2.741,-1.311,-3.841,2.5300000000000002
8.9,2.542,-2.759,-1.037,-3.93,2.8930000000000002
8.9,2.542,-2.754,-0.947,-3.942,2.995
8.9,2.542,-2.758,-1.023,-3.931,2.9080000000000004
8.9,2.542,-2.759,-1.183,-3.897,2.7139999999999995
8.9,2.542,-2.742,-1.298,-3.846,2.548
8.9,2.542,-2.713,-1.386,-3.784,2.3979999999999997
8.9,2.542,-2.726,-1.367,-3.806,2.439
8.9,2.542,-2.739,-1.32,-3.837,2.5170000000000003
8.9,2.542,-2.728,-1.363,-3.81,2.447
8.9,2.542,-2.705,-1.4,-3.768,2.368
8.9,2.542,-2.694,-1.417,-3.749,2.332
8.9,2.542,-2.695,-1.421,-3.749,2.3280000000000003
8.9,2.542,-2.706,-1.397,-3.77,2.373
8.9,2.542,-2.721,-1.357,-3.802,2.4450000000000003
8.9,2.542,-2.74,-1.295,-3.844,2.549
8.9,2.542,-2.752,-1.213,-3.88,2.667
8.9,2.542,-2.761,-1.115,-3.915,2.8
8.9,2.541,-2.758,-0.997,-3.936,2.939
8.9,2.541,-2.752,-0.871,-3.956,3.085
8.9,2.541,-2.734,-0.746,-3.956,3.21
8.9,2.54,-2.734,-0.746,-3.956,3.21
8.9,2.54,-2.847,-1.511,-3.92,2.409
8.9,2.54,-2.838,-1.531,-3.902,2.3710000000000004
8.9,2.54,-2.659,-1.658,-3.61,1.952
8.9,2.54,-2.568,-1.639,-3.485,1.8459999999999999
8.9,2.54,-2.639,-1.657,-3.581,1.924
8.9,2.54,-2.769,-1.615,-3.782,2.167
8.9,2.54,-2.86,-1.451,-3.955,2.504
8.9,2.54,-2.886,-1.229,-4.043,2.814
8.9,2.539,-2.884,-1.078,-4.071,2.9929999999999994
8.9,2.539,-2.879,-1.011,-4.08,3.069
8.9,2.539,-2.715,-0.645,-3.95,3.305
8.9,2.539,-2.873,-1.167,-4.04,2.873
8.9,2.539,-2.836,-1.454,-3.923,2.4690000000000003
8.9,2.539,-2.677,-1.633,-3.647,2.014
8.9,2.539,-2.595,-1.636,-3.527,1.8910000000000002
8.9,2.538,-2.658,-1.637,-3.618,1.9809999999999999
8.9,2.538,-2.782,-1.582,-3.812,2.2299999999999995
8.9,2.538,-2.861,-1.39,-3.972,2.582
8.9,2.538,-2.885,-1.17,-4.054,2.8840000000000003
8.9,2.537,-2.89,-1.041,-4.086,3.0450000000000004
8.9,2.537,-2.895,-1.0,-4.101,3.101
8.9,2.536,-2.701,-0.58,-3.944,3.364
8.9,2.536,-2.902,-1.173,-4.074,2.901
8.9,2.536,-2.872,-1.476,-3.963,2.487
8.9,2.536,-2.72,-1.668,-3.694,2.026
8.9,2.536,-2.64,-1.674,-3.575,1.9010000000000002
8.9,2.536,-2.702,-1.672,-3.665,1.993
8.9,2.536,-2.821,-1.609,-3.855,2.246
8.9,2.535,-2.893,-1.402,-4.008,2.606
8.9,2.535,-2.912,-1.172,-4.086,2.9140000000000006
8.9,2.534,-2.915,-1.037,-4.117,3.08
8.9,2.534,-2.916,-0.984,-4.128,3.144
8.9,2.533,-2.675,-0.462,-3.932,3.4699999999999998
8.9,2.533,-2.926,-1.133,-4.111,2.9779999999999998
8.9,2.533,-2.906,-1.46,-4.01,2.55
8.9,2.533,-2.772,-1.694,-3.757,2.063
8.9,2.533,-2.693,-1.702,-3.639,1.9369999999999998
8.9,2.532,-2.753,-1.698,-3.728,2.0300000000000002
8.9,2.532,-2.857,-1.6,-3.906,2.306
8.9,2.532,-2.915,-1.363,-4.047,2.6839999999999997
8.9,2.531,-2.922,-1.107,-4.111,3.0039999999999996
8.9,2.53,-2.91,-0.943,-4.128,3.185
8.9,2.53,-2.897,-0.861,-4.126,3.2650000000000006
8.9,2.529,-2.618,-0.265,-3.891,3.626
8.9,2.529,-2.913,-0.984,-4.124,3.1399999999999997
8.9,2.529,-2.912,-1.354,-4.045,2.691
8.9,2.528,-2.807,-1.661,-3.817,2.156
8.9,2.528,-2.738,-1.7,-3.705,2.005
8.9,2.528,-2.79,-1.68,-3.787,2.107
8.9,2.527,-2.878,-1.549,-3.948,2.399
8.9,2.527,-2.923,-1.291,-4.073,2.7820000000000005
8.9,2.526,-2.92,-1.032,-4.124,3.0919999999999996
8.9,2.525,-2.901,-0.871,-4.129,3.2579999999999996
8.9,2.524,-2.895,-0.814,-4.131,3.317
8.9,2.523,-2.596,-0.194,-3.875,3.681
8.9,2.522,-2.916,-0.934,-4.136,3.202
8.9,2.522,-2.931,-1.334,-4.073,2.7390000000000003
8.9,2.522,-2.84,-1.67,-3.859,2.189
8.9,2.522,-2.775,-1.719,-3.75,2.0309999999999997
8.9,2.521,-2.82,-1.683,-3.827,2.144
8.9,2.521,-2.897,-1.53,-3.979,2.449
8.9,2.52,-2.922,-1.231,-4.085,2.854
8.9,2.519,-2.901,-0.938,-4.118,3.1800000000000006
8.9,2.518,-2.866,-0.744,-4.109,3.365
8.9,2.517,-2.846,-0.651,-4.1,3.449
8.9,2.515,-2.539,-0.018,-3.833,3.8150000000000004
8.9,2.515,-2.844,-0.69,-4.092,3.4019999999999997
8.9,2.515,-2.894,-1.152,-4.068,2.9159999999999995
8.9,2.515,-2.841,-1.578,-3.891,2.3129999999999997
8.9,2.514,-2.785,-1.657,-3.788,2.131
8.9,2.514,-2.826,-1.613,-3.861,2.248
8.9,2.513,-2.88,-1.41,-3.99,2.58
8.9,2.512,-2.885,-1.079,-4.072,2.9930000000000003
8.9,2.511,-2.848,-0.773,-4.083,3.31
8.9,2.509,-2.814,-0.591,-4.072,3.481
8.9,2.507,-2.789,-0.502,-4.054,3.5520000000000005
8.9,2.506,-2.517,0.048,-3.816,3.864
8.9,2.505,-2.796,-0.537,-4.058,3.521
8.9,2.505,-2.875,-1.05,-4.066,3.016
8.9,2.505,-2.846,-1.525,-3.914,2.3890000000000002
8.9,2.504,-2.799,-1.627,-3.818,2.191
8.9,2.504,-2.831,-1.56,-3.884,2.324
8.9,2.503,-2.87,-1.325,-3.999,2.6740000000000004
8.9,2.502,-2.86,-0.969,-4.065,3.0960000000000005
8.9,2.5,-2.803,-0.629,-4.054,3.4250000000000003
8.9,2.499,-2.74,-0.397,-4.013,3.6159999999999997
8.9,2.497,-2.704,-0.283,-3.986,3.7030000000000003
8.9,2.495,-2.468,0.185,-3.776,3.961
8.9,2.494,-2.687,-0.24,-3.971,3.731
8.9,2.494,-2.821,-0.848,-4.04,3.192
8.9,2.494,-2.836,-1.413,-3.934,2.521
8.9,2.493,-2.799,-1.547,-3.846,2.2990000000000004
8.9,2.492,-2.821,-1.457,-3.903,2.4459999999999997
8.9,2.491,-2.838,-1.177,-3.996,2.819
8.9,2.49,-2.796,-0.774,-4.023,3.2489999999999997
8.9,2.488,-2.713,-0.401,-3.982,3.5810000000000004
8.9,2.486,-2.644,-0.165,-3.932,3.767
8.9,2.483,-2.61,-0.063,-3.907,3.844
8.9,2.481,-2.437,0.263,-3.751,4.014
8.9,2.48,-2.584,0.006,-3.885,3.8909999999999996
8.9,2.48,-2.75,-0.645,-3.99,3.345
8.9,2.48,-2.802,-1.275,-3.927,2.652
8.9,2.479,-2.779,-1.444,-3.852,2.408
8.9,2.478,-2.794,-1.336,-3.901,2.5649999999999995
8.9,2.477,-2.789,-1.012,-3.971,2.959
8.9,2.475,-2.724,-0.574,-3.971,3.3970000000000002
8.9,2.473,-2.61,-0.152,-3.896,3.7439999999999998
8.9,2.471,-2.543,0.066,-3.847,3.913
8.9,2.468,-2.507,0.165,-3.817,3.982
8.9,2.465,-2.378,0.415,-3.701,4.116
8.9,2.465,-2.458,0.297,-3.777,4.074
8.9,2.465,-2.643,-0.354,-3.91,3.556
8.9,2.464,-2.757,-1.088,-3.916,2.828
8.9,2.463,-2.75,-1.3,-3.855,2.5549999999999997
8.9,2.462,-2.752,-1.163,-3.893,2.7299999999999995
8.9,2.46,-2.723,-0.798,-3.935,3.137
8.9,2.458,-2.611,-0.293,-3.881,3.5879999999999996
8.9,2.456,-2.492,0.115,-3.796,3.911
8.9,2.453,-2.423,0.318,-3.741,4.059
8.9,2.449,-2.383,0.421,-3.707,4.128
8.9,2.446,-2.337,0.505,-3.665,4.17
8.9,2.445,-2.332,0.551,-3.664,4.215
8.9,2.445,-2.51,-0.037,-3.798,3.761
8.9,2.445,-2.69,-0.878,-3.879,3.001
8.9,2.444,-2.701,-1.134,-3.836,2.702
8.9,2.442,-2.691,-0.97,-3.861,2.891
8.9,2.44,-2.63,-0.556,-3.866,3.31
8.9,2.438,-2.481,0.005,-3.771,3.776
8.9,2.435,-2.368,0.369,-3.685,4.054
8.9,2.432,-2.301,0.553,-3.63,4.183
8.9,2.428,-2.267,0.63,-3.6,4.23
8.9,2.423,-2.298,0.589,-3.629,4.218
8.9,2.423,-2.205,0.785,-3.546,4.3309999999999995
8.9,2.423,-2.377,0.252,-3.684,3.936
8.9,2.422,-2.602,-0.638,-3.819,3.181
8.9,2.421,-2.632,-0.932,-3.798,2.866
8.9,2.419,-2.613,-0.749,-3.812,3.0629999999999997
8.9,2.417,-2.516,-0.28,-3.776,3.4959999999999996
8.9,2.414,-2.351,0.28,-3.658,3.9379999999999997
8.9,2.411,-2.235,0.619,-3.565,4.184
8.9,2.407,-2.175,0.776,-3.513,4.289
8.9,2.402,-2.138,0.857,-3.48,4.337
8.9,2.397,-2.252,0.682,-3.588,4.2700000000000005
8.9,2.397,-2.12,0.91,-3.465,4.375
8.9,2.396,-2.228,0.56,-3.551,4.111000000000001
8.9,2.396,-2.488,-0.355,-3.733,3.378
8.9,2.394,-2.546,-0.696,-3.744,3.048
8.9,2.392,-2.504,-0.478,-3.732,3.2540000000000004
8.9,2.39,-2.359,0.071,-3.642,3.713
8.9,2.386,-2.199,0.585,-3.522,4.106999999999999
8.9,2.382,-2.094,0.868,-3.434,4.3020000000000005
8.9,2.378,-2.067,0.942,-3.411,4.353
8.9,2.372,-2.05,0.972,-3.395,4.367
8.9,2.366,-2.199,0.784,-3.54,4.324
8.9,2.366,-2.033,1.025,-3.383,4.4079999999999995
8.9,2.365,-2.069,0.84,-3.405,4.245
8.9,2.364,-2.32,0.021,-3.593,3.614
8.9,2.362,-2.417,-0.386,-3.646,3.26
8.9,2.36,-2.357,-0.138,-3.615,3.4770000000000003
8.9,2.357,-2.189,0.425,-3.494,3.919
8.9,2.353,-2.035,0.87,-3.37,4.24
8.9,2.348,-1.984,1.024,-3.329,4.353
8.9,2.342,-1.966,1.071,-3.314,4.385
8.9,2.336,-1.956,1.096,-3.305,4.401
8.9,2.329,-2.155,0.861,-3.499,4.36
8.9,2.328,-1.953,1.14,-3.306,4.446
8.9,2.327,-1.929,1.062,-3.272,4.334
8.9,2.326,-2.119,0.449,-3.419,3.868
8.9,2.324,-2.241,0.01,-3.503,3.513
8.9,2.321,-2.144,0.32,-3.433,3.7529999999999997
8.9,2.317,-1.994,0.801,-3.319,4.12
8.9,2.313,-1.889,1.097,-3.233,4.33
8.9,2.307,-1.881,1.162,-3.229,4.391
8.9,2.3,-1.877,1.194,-3.229,4.423
8.9,2.292,-1.868,1.219,-3.221,4.44
8.9,2.283,-2.123,0.911,-3.469,4.38
8.9,2.283,-1.884,1.253,-3.241,4.494
8.9,2.282,-1.815,1.217,-3.162,4.379
8.9,2.28,-1.897,0.881,-3.221,4.102
8.9,2.278,-1.993,0.535,-3.289,3.8240000000000003
8.9,2.274,-1.919,0.773,-3.234,4.007
8.9,2.269,-1.776,1.171,-3.116,4.287
8.9,2.263,-1.766,1.262,-3.114,4.3759999999999994
8.9,2.256,-1.781,1.303,-3.134,4.436999999999999
8.9,2.247,-1.787,1.331,-3.143,4.474
8.9,2.237,-1.783,1.356,-3.14,4.496
8.9,2.226,-2.072,0.981,-3.42,4.401
8.9,2.225,-1.809,1.419,-3.173,4.5920000000000005
8.9,2.224,-1.704,1.377,-3.057,4.434
8.9,2.222,-1.654,1.285,-2.993,4.278
8.9,2.219,-1.734,1.032,-3.057,4.089
8.9,2.214,-1.649,1.248,-2.984,4.232
8.9,2.208,-1.616,1.382,-2.962,4.344
8.9,2.2,-1.647,1.433,-3.0,4.433
8.9,2.191,-1.691,1.461,-3.049,4.51
8.9,2.18,-1.712,1.491,-3.074,4.5649999999999995
8.9,2.167,-1.703,1.549,-3.069,4.618
8.9,2.153,-2.019,1.058,-3.369,4.4270000000000005
8.9,2.152,-1.724,1.677,-3.101,4.7780000000000005
8.9,2.151,-1.611,1.553,-2.971,4.524
8.9,2.148,-1.473,1.528,-2.82,4.348
8.9,2.144,-1.452,1.482,-2.792,4.274
8.9,2.138,-1.437,1.541,-2.781,4.322
8.9,2.13,-1.472,1.593,-2.824,4.417
8.9,2.12,-1.55,1.62,-2.91,4.53
8.9,2.108,-1.611,1.671,-2.979,4.65
8.9,2.094,-1.617,1.758,-2.991,4.7490000000000006
8.9,2.077,-1.615,1.809,-2.993,4.802
8.9,2.059,-2.034,1.054,-3.385,4.439
8.9,2.058,-1.654,1.941,-3.043,4.984
8.9,2.058,-1.532,1.788,-2.902,4.69
8.9,2.057,-1.311,1.784,-2.666,4.45
8.9,2.056,-1.227,1.794,-2.577,4.371
8.9,2.055,-1.256,1.81,-2.609,4.4190000000000005
8.9,2.054,-1.354,1.839,-2.716,4.555
8.9,2.052,-1.475,1.871,-2.846,4.7170000000000005
8.9,2.049,-1.522,1.991,-2.904,4.895
8.9,2.046,-1.544,2.08,-2.932,5.0120000000000005
8.9,2.042,-1.55,2.122,-2.941,5.063
8.9,2.039,-2.013,1.1,-3.368,4.468
8.9,2.038,-1.623,2.121,-3.021,5.1419999999999995
8.9,2.038,-1.452,2.149,-2.837,4.986000000000001
8.9,2.037,-1.231,2.035,-2.597,4.632
8.9,2.037,-1.133,1.999,-2.491,4.49
8.9,2.035,-1.196,1.991,-2.558,4.5489999999999995
8.9,2.034,-1.341,1.96,-2.71,4.67
8.9,2.031,-1.45,2.006,-2.828,4.834
8.9,2.029,-1.533,2.025,-2.918,4.943
8.9,2.026,-1.579,2.009,-2.965,4.974
8.9,2.022,-1.607,1.955,-2.993,4.948
8.9,2.018,-1.988,1.139,-3.344,4.483
8.9,2.018,-1.672,1.994,-3.068,5.062
8.9,2.017,-1.567,1.793,-2.94,4.733
8.9,2.017,-1.376,1.724,-2.731,4.455
8.9,2.016,-1.312,1.709,-2.66,4.369
8.9,2.015,-1.351,1.709,-2.703,4.412
8.9,2.013,-1.445,1.712,-2.804,4.516
8.9,2.011,-1.559,1.721,-2.926,4.647
8.9,2.008,-1.614,1.786,-2.99,4.776
8.9,2.005,-1.647,1.808,-3.027,4.835
8.9,2.002,-1.66,1.809,-3.042,4.851
8.9,1.997,-1.968,1.176,-3.326,4.502
8.9,1.997,-1.607,2.08,-3.014,5.093999999999999
8.9,1.997,-1.603,1.721,-2.975,4.696
8.9,1.996,-1.449,1.629,-2.802,4.431
8.9,1.995,-1.403,1.601,-2.75,4.351
8.9,1.993,-1.429,1.613,-2.779,4.3919999999999995
8.9,1.991,-1.504,1.623,-2.86,4.483
8.9,1.989,-1.608,1.632,-2.972,4.604
8.9,1.985,-1.655,1.703,-3.028,4.731
8.9,1.982,-1.684,1.73,-3.062,4.792
8.9,1.977,-1.693,1.738,-3.073,4.811
8.9,1.972,-1.95,1.214,-3.31,4.524
8.9,1.972,-1.6,2.073,-3.012,5.085
8.9,1.972,-1.644,1.652,-3.015,4.667
8.9,1.971,-1.513,1.554,-2.865,4.4190000000000005
8.9,1.97,-1.474,1.523,-2.82,4.343
8.9,1.968,-1.489,1.547,-2.838,4.385
8.9,1.966,-1.543,1.574,-2.899,4.473
8.9,1.963,-1.634,1.603,-2.998,4.601
8.9,1.96,-1.673,1.694,-3.047,4.741
8.9,1.955,-1.688,1.756,-3.069,4.825
8.9,1.951,-1.688,1.793,-3.073,4.866
8.9,1.946,-1.926,1.265,-3.29,4.555
8.9,1.945,-1.533,2.269,-2.958,5.227
8.9,1.945,-1.624,1.744,-3.001,4.745
8.9,1.944,-1.498,1.596,-2.852,4.448
8.9,1.943,-1.453,1.567,-2.801,4.368
8.9,1.941,-1.475,1.584,-2.826,4.41
8.9,1.939,-1.547,1.601,-2.905,4.506
8.9,1.936,-1.614,1.68,-2.984,4.664
8.9,1.933,-1.636,1.797,-3.019,4.816
8.9,1.929,-1.686,1.795,-3.071,4.866
8.9,1.924,-1.691,1.817,-3.078,4.895
8.9,1.919,-1.903,1.313,-3.271,4.584
8.9,1.918,-1.413,2.493,-2.857,5.35
8.9,1.918,-1.631,1.755,-3.011,4.766
8.9,1.917,-1.524,1.575,-2.878,4.453
8.9,1.916,-1.485,1.538,-2.833,4.371
8.9,1.914,-1.508,1.552,-2.859,4.411
8.9,1.911,-1.577,1.566,-2.935,4.501
8.9,1.908,-1.638,1.647,-3.008,4.655
8.9,1.905,-1.654,1.76,-3.038,4.798
8.9,1.9,-1.644,1.846,-3.037,4.883
8.9,1.895,-1.724,1.734,-3.11,4.843999999999999
8.9,1.89,-1.881,1.369,-3.252,4.6209999999999996
8.9,1.889,-1.395,2.474,-2.844,5.318
8.9,1.889,-1.678,1.659,-3.055,4.714
8.9,1.888,-1.606,1.472,-2.958,4.43
