source_id,ra,dec,dec_error,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp
4183930644665708800,289.5429699819945,-16.266331329343068,0.37996229165040785,2.6456478790802582,0.422661235419587,-4.56899364100945,-1.4408062543719582,19.472296,1.4475307
4183878555312530816,289.64212475258654,-16.409011089304656,0.036985102985033484,2.3104610479003824,0.044680599896247834,-16.504598925851123,-30.46395330222079,12.568622,0.9943991
4183939406410473984,289.22393833243797,-16.253479143834202,0.04742680889203445,3.0741122504216047,0.060829949623397,5.735919172907268,-8.800958700447898,15.925346,1.9630013
4183924386906759936,289.4599733573332,-16.430004328014682,0.12751645883884521,3.344260937501833,0.16478854891492634,-2.376187328951738,2.0107295458693373,17.86704,2.7745342
4183930777809206656,289.5563550632238,-16.247263614228142,0.044532715717162295,3.459274300441537,0.056638062997591096,-1.1142521352856334,-27.03266693185501,13.635595,1.3928709
4183916832062533120,289.4301249142523,-16.524887938954294,0.14126671011377395,4.463381855788422,0.1590456681692635,15.060522647281598,-6.666188307905903,17.329622,1.901411
4183905729561837568,290.0450468047968,-16.302410414177338,0.49088780551438477,2.8238908628890615,0.5551274857010962,22.112189183961117,-11.91950618106711,19.90227,2.5971775
4183943628352303744,289.4626052178669,-16.201083803921502,0.13316231698930944,2.260533665456107,0.15975469125006284,5.520724950325488,4.773128064042217,17.549936,2.362547
4183901198380733312,289.94718116281445,-16.27198002311664,0.09694467344992663,2.2691912701509196,0.12241611826090397,-16.89991430643655,-2.4207835350526796,16.549168,1.7065821
4183936623261462912,289.0730326785632,-16.37324876180769,0.5656668868306471,4.229794667109478,0.6159856961936543,5.116295575793995,9.028253082895198,19.945442,2.4460602
4183947923321135488,289.33990188998524,-16.11310327582039,0.298250108206528,2.2980278015126987,0.33078308894947084,-10.315212680284848,-7.07933929154254,19.01556,2.6427288
4183941601128900480,289.40078081143514,-16.238986217281766,0.49240681656576313,3.3273456717756895,0.5947039069383189,6.78687228750125,-13.3971777973904,19.688025,1.5920105
4183914250777677312,290.01500088657485,-16.056666737895444,0.39405963339485384,3.7679635204756528,0.5605177366014474,-1.4438049801246142,-2.7537729593449374,18.551147,2.2702904
4183938066380835072,289.0746733769118,-16.323563665283338,0.040753139306469725,2.378573277838594,0.050447778347847694,-2.804370516304877,-3.4391290117062105,8.744285,1.3979616
4183931331871791616,289.4656232896419,-16.244220395351803,0.05221083763673279,4.214296950166753,0.06629812960839011,23.208984920960802,-42.362035092825025,15.78385,2.216136
4183926006112672768,289.64963230710146,-16.358450841400632,0.38874657186514905,2.8496116885008065,0.45164395346713493,-1.6617825842467955,-27.33857072166913,19.628922,0.2723751
4183886522466978432,290.1034723689739,-16.41994192805205,0.1035589048556461,2.9716429084027456,0.11944836328990346,17.389645868523914,-14.579239439105915,17.638721,2.4002934
4183901228435011840,289.77544012604665,-16.400186247669303,0.18645787028160546,4.071605056847928,0.18500003385290495,14.26705533533908,13.907131952180434,17.809757,2.3162556
4183910063193240704,289.9600886739611,-16.239057948778687,0.03871559161581965,4.522185668260441,0.04935397745163452,4.178670659042401,-9.376487545850967,14.869666,2.0867844
4183897311425443328,289.86055330909807,-16.433096929453225,0.17893258974207754,4.902387880402685,0.21142529230696047,-33.34984160273361,34.12273490983285,18.380577,2.841917
4183944830946279168,289.4527692728086,-16.146278140530782,0.44601849836730123,3.5658880291786126,0.5667364909626798,0.3286768370514479,-14.654129517575958,19.6765,2.7161846
4183914598667225600,289.3687470826125,-16.60980055031867,0.6696681532604393,3.626769539243723,0.6930005569617025,-4.613550056659238,3.7782572526748233,20.132233,2.412094
