logAge   ,Mass,Gmag,BPmag,RPmag
8.80000,1.653000,-2.6760,-0.6980,-3.9860
8.80000,1.653000,-3.9980,-2.2640,-5.1860
8.80000,1.653000,-3.9580,-2.2880,-5.1150
8.80000,1.652000,-3.2900,-1.6300,-4.4720
8.80000,1.650000,-3.3970,-1.9150,-4.5160
8.80000,1.648000,-3.4020,-1.8680,-4.5370
8.80000,1.646000,-3.2890,-1.6210,-4.4730
8.80000,1.642000,-2.9460,-1.1000,-4.2020
8.80000,1.638000,-2.4800,-0.4730,-3.8060
8.80000,1.633000,-2.2800,-0.2100,-3.6360
8.80000,1.627000,-2.2470,-0.1630,-3.6090
8.80000,1.621000,-2.2850,-0.2070,-3.6430
8.80000,1.620000,-3.9810,-2.2420,-5.1740
8.80000,1.620000,-3.8880,-2.1980,-5.0570
8.80000,1.618000,-3.6800,-2.0870,-4.8200
8.80000,1.616000,-3.3580,-1.8490,-4.4850
8.80000,1.612000,-3.5600,-2.0480,-4.6800
8.80000,1.608000,-3.6780,-2.0800,-4.8190
8.80000,1.602000,-3.7950,-2.1330,-4.9500
8.80000,1.595000,-3.9040,-2.2350,-5.0600
8.80000,1.587000,-1.7390,0.4660,-3.1560
8.80000,1.578000,-1.6120,0.6300,-3.0450
8.80000,1.567000,-1.5710,0.6830,-3.0090
8.80000,1.566000,-3.9120,-2.1550,-5.1150
8.80000,1.565000,-3.8030,-2.0860,-4.9840
8.80000,1.564000,-3.6730,-2.0610,-4.8170
8.80000,1.561000,-3.3110,-1.7710,-4.4490
8.80000,1.557000,-3.5630,-2.0320,-4.6880
8.80000,1.552000,-3.6830,-2.0690,-4.8280
8.80000,1.546000,-3.7950,-2.1260,-4.9530
8.80000,1.538000,-3.8670,-2.1860,-5.0300
8.80000,1.529000,-3.8970,-2.2090,-5.0630
8.80000,1.518000,-3.9780,-2.3030,-5.1350
8.80000,1.506000,-3.9810,-2.3060,-5.1390
8.80000,1.505000,-3.9710,-2.2260,-5.1670
8.80000,1.505000,-3.8140,-2.0970,-4.9950
8.80000,1.503000,-3.6620,-2.0250,-4.8150
8.80000,1.500000,-3.2390,-1.6530,-4.3930
8.80000,1.497000,-3.5530,-1.9860,-4.6860
8.80000,1.492000,-3.6780,-2.0380,-4.8280
8.80000,1.485000,-3.7970,-2.1240,-4.9570
8.80000,1.477000,-3.8740,-2.1910,-5.0380
8.80000,1.468000,-3.9120,-2.2250,-5.0770
8.80000,1.457000,-3.9070,-2.2150,-5.0750
8.80000,1.445000,-3.9140,-2.2220,-5.0810
8.80000,1.445000,-4.0150,-2.2780,-5.2070
8.80000,1.443000,-3.8340,-2.1200,-5.0140
8.80000,1.441000,-3.6230,-1.9500,-4.7870
8.80000,1.437000,-3.4780,-1.9090,-4.6110
8.80000,1.431000,-3.5360,-1.9270,-4.6790
8.80000,1.423000,-3.6120,-1.9350,-4.7770
8.80000,1.414000,-3.6720,-1.9640,-4.8500
8.80000,1.402000,-3.7970,-2.0930,-4.9720
8.80000,1.388000,-3.8220,-2.1130,-5.0000
8.80000,1.371000,-3.8350,-2.1250,-5.0130
8.80000,1.352000,-3.8450,-2.1360,-5.0230
8.80000,1.352000,-4.0720,-2.3480,-5.2580
8.80000,1.351000,-3.8530,-2.1420,-5.0320
8.80000,1.349000,-3.5440,-1.8440,-4.7200
8.80000,1.345000,-3.4660,-1.8600,-4.6090
8.80000,1.339000,-3.5060,-1.8610,-4.6620
8.80000,1.331000,-3.5360,-1.8330,-4.7120
8.80000,1.321000,-3.7580,-2.0670,-4.9270
8.80000,1.310000,-3.7240,-2.0010,-4.9090
8.80000,1.296000,-3.7590,-2.0340,-4.9460
8.80000,1.280000,-3.7690,-2.0420,-4.9560
8.80000,1.261000,-3.7920,-2.0700,-4.9780
8.80000,1.261000,-3.9980,-2.2540,-5.1950
8.80000,1.259000,-3.7930,-2.0650,-4.9810
8.80000,1.256000,-3.3870,-1.6420,-4.5840
8.80000,1.252000,-3.4310,-1.7970,-4.5840
8.80000,1.245000,-3.4280,-1.7420,-4.5980
8.80000,1.236000,-3.3490,-1.5960,-4.5510
8.80000,1.224000,-3.7310,-2.0320,-4.9040
8.80000,1.210000,-3.7860,-2.0780,-4.9650
8.80000,1.194000,-3.8190,-2.1070,-4.9990
8.80000,1.175000,-3.8490,-2.1410,-5.0280
8.80000,1.154000,-3.8770,-2.1740,-5.0520
8.80000,1.153000,-4.0990,-2.3780,-5.2840
8.80000,1.151000,-3.8840,-2.1770,-5.0620
8.80000,1.148000,-3.1560,-1.3530,-4.3830
8.80000,1.143000,-3.3880,-1.7200,-4.5520
8.80000,1.136000,-3.3180,-1.6000,-4.5040
8.80000,1.126000,-3.1230,-1.3130,-4.3540
8.80000,1.114000,-3.7820,-2.0950,-4.9500
8.80000,1.100000,-3.8440,-2.1490,-5.0160
8.80000,1.082000,-3.8820,-2.1850,-5.0550
8.80000,1.063000,-3.9100,-2.2170,-5.0810
8.80000,1.040000,-3.9380,-2.2530,-5.1050
8.80000,1.040000,-4.1340,-2.4210,-5.3150
8.80000,1.038000,-3.8960,-2.1910,-5.0720
8.80000,1.036000,-2.8220,-0.9380,-4.0900
8.80000,1.031000,-3.3240,-1.6580,-4.4930
8.80000,1.025000,-3.2080,-1.4610,-4.4080
8.80000,1.017000,-2.8850,-1.0170,-4.1450
8.80000,1.006000,-3.8010,-2.1180,-4.9670
8.80000,0.993000,-2.6010,-0.6060,-3.9220
8.80000,0.978000,-2.7210,-0.7450,-4.0340
8.80000,0.960000,-2.8260,-0.8720,-4.1280
8.80000,0.941000,-3.7230,-2.0770,-4.9000
8.80000,0.940000,-3.2680,-1.3470,-4.5550
8.80000,0.939000,-2.9780,-1.0530,-4.2670
8.80000,0.937000,-3.0860,-1.2650,-4.3230
8.80000,0.934000,-3.3830,-1.7800,-4.5360
8.80000,0.930000,-3.3370,-1.6390,-4.5180
8.80000,0.924000,-3.0730,-1.2510,-4.3100
8.80000,0.917000,-2.9740,-1.0930,-4.2410
8.80000,0.908000,-3.1100,-1.2390,-4.3710
8.80000,0.898000,-3.1990,-1.3400,-4.4550
8.80000,0.886000,-3.2640,-1.4180,-4.5140
8.80000,0.872000,-4.0840,-2.6540,-5.1890
8.80000,0.872000,-3.6760,-1.8540,-4.9120
8.80000,0.871000,-3.3680,-1.5380,-4.6090
8.80000,0.870000,-3.1280,-1.3180,-4.3590
8.80000,0.868000,-2.7860,-0.9560,-4.0280
8.80000,0.864000,-3.2360,-1.4930,-4.4330
8.80000,0.860000,-3.1530,-1.3520,-4.3800
8.80000,0.854000,-3.2420,-1.4280,-4.4750
8.80000,0.848000,-3.3770,-1.5740,-4.6050
8.80000,0.840000,-3.4630,-1.6700,-4.6850
8.80000,0.830000,-3.5200,-1.7390,-4.7370
8.80000,0.820000,-4.3290,-3.0880,-5.3680
8.80000,0.820000,-3.9500,-2.1980,-5.1520
8.80000,0.819000,-3.6090,-1.8300,-4.8210
8.80000,0.818000,-3.3270,-1.5580,-4.5340
8.80000,0.816000,-2.6200,-0.7460,-3.8810
8.80000,0.813000,-3.3250,-1.5980,-4.5110
8.80000,0.809000,-3.3580,-1.6000,-4.5600
8.80000,0.804000,-3.4530,-1.6830,-4.6600
8.80000,0.798000,-2.1800,-0.0830,-3.5490
8.80000,0.791000,-2.1990,-0.0960,-3.5700
8.80000,0.783000,-2.1640,-0.0500,-3.5400
8.80000,0.774000,9.8290,14.2920,7.4430
8.80000,0.774000,-2.5330,-0.4330,-3.9020
8.80000,0.773000,-2.1500,-0.0230,-3.5320
8.80000,0.772000,-2.4300,-0.4490,-3.7430
8.80000,0.771000,-3.2300,-1.6620,-4.3850
8.80000,0.769000,-3.0100,-1.2870,-4.2180
8.80000,0.766000,-2.5310,-0.5770,-3.8310
8.80000,0.762000,-2.0450,0.0610,-3.4180
8.80000,0.758000,-1.9820,0.1620,-3.3720
8.80000,0.753000,-2.0030,0.1460,-3.3950
8.80000,0.747000,-1.9740,0.1850,-3.3710
8.80000,0.740000,9.0960,13.3110,6.7840
8.80000,0.740000,-2.2900,-0.1300,-3.6870
8.80000,0.739000,-2.1130,0.0240,-3.5000
8.80000,0.738000,-3.2390,-1.5550,-4.4360
8.80000,0.737000,-3.5980,-2.2590,-4.6760
8.80000,0.735000,-3.5750,-2.1790,-4.6750
8.80000,0.733000,-3.5220,-1.9750,-4.6700
8.80000,0.729000,-3.3490,-1.6590,-4.5480
8.80000,0.725000,-3.3490,-1.6150,-4.5650
8.80000,0.721000,-3.6060,-1.9810,-4.7840
8.80000,0.715000,-3.8010,-2.2790,-4.9450
8.80000,0.709000,8.5950,12.6400,6.3540
8.80000,0.691000,31.1850,31.0460,31.3460
8.90000,0.090000,15.1670,18.1130,13.8130
8.90000,0.100000,14.8100,17.7500,13.4560
8.90000,0.115000,14.4030,17.3370,13.0490
8.90000,0.119000,14.2910,17.2230,12.9370
8.90000,0.120000,14.2680,17.2000,12.9150
8.90000,0.131000,13.9420,16.7770,12.5980
8.90000,0.140000,13.6300,16.2780,12.3050
8.90000,0.141000,13.6120,16.2500,12.2880
8.90000,0.151000,13.3200,15.8190,12.0130
8.90000,0.155000,13.2280,15.6820,11.9260
8.90000,0.172000,12.8610,15.1540,11.5800
8.90000,0.181000,12.6810,14.8970,11.4110
8.90000,0.200000,12.3450,14.4240,11.0970
8.90000,0.227000,11.9680,13.9120,10.7420
8.90000,0.250000,11.6730,13.5170,10.4650
8.90000,0.302000,11.1310,12.8070,9.9590
8.90000,0.305000,11.1010,12.7720,9.9310
8.90000,0.327000,10.8920,12.5130,9.7340
8.90000,0.350000,10.6940,12.2670,9.5480
8.90000,0.400000,10.2370,11.7000,9.1190
8.90000,0.450000,9.7870,11.1530,8.6980
8.90000,0.500000,9.3280,10.5950,8.2700
8.90000,0.540000,8.9270,10.1020,7.9040
8.90000,0.550000,8.8380,9.9920,7.8220
8.90000,0.600000,8.3080,9.3230,7.3520
8.90000,0.639000,7.8850,8.7910,6.9830
8.90000,0.650000,7.7720,8.6510,6.8840
8.90000,0.681000,7.4480,8.2480,6.6030
8.90000,0.700000,7.2560,8.0070,6.4390
8.90000,0.721000,7.0320,7.7220,6.2520
8.90000,0.750000,6.7260,7.3390,5.9980
8.90000,0.800000,6.3290,6.8740,5.6510
8.90000,0.850000,5.9620,6.4490,5.3300
8.90000,0.877000,5.7720,6.2320,5.1630
8.90000,0.899000,5.6250,6.0650,5.0340
8.90000,0.928000,5.4420,5.8600,4.8710
8.90000,0.950000,5.3120,5.7130,4.7550
8.90000,1.000000,5.0180,5.3820,4.4950
8.90000,1.049000,4.7440,5.0770,4.2510
8.90000,1.089000,4.5370,4.8470,4.0670
8.90000,1.099000,4.4830,4.7880,4.0200
8.90000,1.149000,4.2350,4.5150,3.7970
8.90000,1.173000,4.1170,4.3860,3.6910
8.90000,1.199000,3.9980,4.2560,3.5840
8.90000,1.207000,3.9590,4.2140,3.5500
8.90000,1.226000,3.8720,4.1190,3.4720
8.90000,1.250000,3.7710,4.0090,3.3810
8.90000,1.265000,3.7030,3.9360,3.3200
8.90000,1.300000,3.5580,3.7790,3.1900
8.90000,1.350000,3.3560,3.5610,3.0070
8.90000,1.400000,3.1640,3.3550,2.8350
8.90000,1.450000,2.9810,3.1580,2.6710
8.90000,1.500000,2.8060,2.9690,2.5170
8.90000,1.543000,2.6600,2.8110,2.3910
8.90000,1.550000,2.6370,2.7850,2.3710
8.90000,1.586000,2.5210,2.6590,2.2720
8.90000,1.600000,2.4770,2.6110,2.2340
8.90000,1.601000,2.4720,2.6060,2.2300
8.90000,1.649000,2.3240,2.4450,2.1020
8.90000,1.661000,2.2900,2.4090,2.0720
8.90000,1.674000,2.2490,2.3650,2.0360
8.90000,1.697000,2.1810,2.2920,1.9780
8.90000,1.699000,2.1740,2.2850,1.9720
8.90000,1.712000,2.1370,2.2450,1.9390
8.90000,1.724000,2.1020,2.2070,1.9080
8.90000,1.749000,2.0290,2.1300,1.8430
8.90000,1.774000,1.9560,2.0520,1.7790
8.90000,1.774000,1.9550,2.0510,1.7780
8.90000,1.799000,1.8850,1.9770,1.7140
8.90000,1.822000,1.8160,1.9040,1.6530
8.90000,1.824000,1.8120,1.9010,1.6500
8.90000,1.824000,1.8110,1.9000,1.6490
8.90000,1.849000,1.7410,1.8260,1.5840
8.90000,1.861000,1.7070,1.7900,1.5530
8.90000,1.874000,1.6690,1.7510,1.5180
8.90000,1.899000,1.5980,1.6770,1.4530
8.90000,1.913000,1.5600,1.6370,1.4180
8.90000,1.924000,1.5270,1.6030,1.3880
8.90000,1.947000,1.4630,1.5370,1.3270
8.90000,1.966000,1.4110,1.4840,1.2780
8.90000,1.993000,1.3330,1.4040,1.2020
8.90000,2.008000,1.2900,1.3610,1.1610
8.90000,2.038000,1.2020,1.2720,1.0730
8.90000,2.047000,1.1780,1.2480,1.0490
8.90000,2.080000,1.0790,1.1500,0.9500
8.90000,2.083000,1.0700,1.1410,0.9400
8.90000,2.116000,0.9730,1.0470,0.8390
8.90000,2.129000,0.9350,1.0100,0.7980
8.90000,2.160000,0.8390,0.9190,0.6930
8.90000,2.174000,0.7990,0.8830,0.6480
8.90000,2.191000,0.7500,0.8370,0.5910
8.90000,2.219000,0.6670,0.7640,0.4920
8.90000,2.219000,0.6650,0.7630,0.4900
8.90000,2.232000,0.6280,0.7310,0.4430
8.90000,2.254000,0.5660,0.6810,0.3630
8.90000,2.265000,0.5350,0.6560,0.3200
8.90000,2.274000,0.5100,0.6360,0.2870
8.90000,2.292000,0.4600,0.5980,0.2180
8.90000,2.310000,0.4100,0.5600,0.1490
8.90000,2.327000,0.3490,0.5070,0.0760
8.90000,2.334000,0.2910,0.4360,0.0370
8.90000,2.338000,0.2370,0.3670,0.0080
8.90000,2.340000,0.1920,0.3060,-0.0090
8.90000,2.341000,0.1480,0.2460,-0.0250
8.90000,2.341000,0.1030,0.1850,-0.0420
8.90000,2.341000,0.0580,0.1250,-0.0620
8.90000,2.341000,0.0240,0.0820,-0.0780
8.90000,2.341000,0.0000,0.0500,-0.0890
8.90000,2.342000,0.0360,0.0910,-0.0610
8.90000,2.342000,0.0870,0.1500,-0.0250
8.90000,2.342000,0.1280,0.2020,-0.0040
8.90000,2.342000,0.1470,0.2390,-0.0150
8.90000,2.342000,0.1350,0.2440,-0.0580
8.90000,2.342000,0.1080,0.2350,-0.1160
8.90000,2.342000,0.0870,0.2340,-0.1670
8.90000,2.342000,0.0780,0.2450,-0.2070
8.90000,2.342000,0.0790,0.2660,-0.2360
8.90000,2.343000,0.0880,0.2970,-0.2570
8.90000,2.343000,0.1050,0.3390,-0.2720
8.90000,2.343000,0.1340,0.3930,-0.2750
8.90000,2.343000,0.1800,0.4680,-0.2620
8.90000,2.344000,0.2500,0.5660,-0.2220
8.90000,2.344000,0.3200,0.6560,-0.1730
8.90000,2.344000,0.4060,0.7610,-0.1070
8.90000,2.344000,0.4900,0.8610,-0.0390
8.90000,2.345000,0.5980,0.9870,0.0520
8.90000,2.345000,0.6950,1.1010,0.1330
8.90000,2.345000,0.7830,1.2110,0.2020
8.90000,2.345000,0.8090,1.2450,0.2200
8.90000,2.346000,0.7840,1.2370,0.1820
8.90000,2.346000,0.7210,1.1910,0.1040
8.90000,2.346000,0.6420,1.1250,0.0140
8.90000,2.347000,0.5710,1.0620,-0.0650
8.90000,2.347000,0.4980,0.9970,-0.1440
8.90000,2.347000,0.4270,0.9340,-0.2200
8.90000,2.347000,0.3580,0.8710,-0.2960
8.90000,2.347000,0.2890,0.8090,-0.3700
8.90000,2.348000,0.2200,0.7460,-0.4430
8.90000,2.348000,0.1530,0.6860,-0.5150
8.90000,2.348000,0.0860,0.6250,-0.5870
8.90000,2.348000,0.0190,0.5640,-0.6580
8.90000,2.348000,-0.0480,0.5030,-0.7300
8.90000,2.349000,-0.0700,0.4830,-0.7540
8.90000,2.349000,-0.1590,0.4030,-0.8500
8.90000,2.349000,-0.2480,0.3230,-0.9460
8.90000,2.349000,-0.3370,0.2440,-1.0410
8.90000,2.350000,-0.4240,0.1670,-1.1360
8.90000,2.350000,-0.5110,0.0900,-1.2310
8.90000,2.350000,-0.5980,0.0140,-1.3250
8.90000,2.350000,-0.6840,-0.0620,-1.4180
8.90000,2.350000,-0.7690,-0.1350,-1.5110
8.90000,2.351000,-0.8520,-0.2070,-1.6010
8.90000,2.351000,-0.9490,-0.2910,-1.7060
8.90000,2.351000,-1.0290,-0.3610,-1.7940
8.90000,2.351000,-1.1280,-0.4470,-1.9000
8.90000,2.352000,-1.2230,-0.5300,-2.0040
8.90000,2.352000,-1.2970,-0.5940,-2.0840
8.90000,2.352000,-1.3270,-0.6200,-2.1160
8.90000,2.352000,-1.2990,-0.5960,-2.0860
8.90000,2.352000,-1.2200,-0.5270,-2.0000
8.90000,2.352000,-1.1570,-0.4730,-1.9320
8.90000,2.352000,-1.0680,-0.3960,-1.8360
8.90000,2.352000,-0.9790,-0.3180,-1.7380
8.90000,2.353000,-0.9030,-0.2520,-1.6560
8.90000,2.353000,-0.8260,-0.1850,-1.5720
8.90000,2.353000,-0.7490,-0.1200,-1.4880
8.90000,2.353000,-0.6700,-0.0520,-1.4010
8.90000,2.353000,-0.5860,0.0220,-1.3100
8.90000,2.354000,-0.4960,0.1010,-1.2110
8.90000,2.354000,-0.4000,0.1840,-1.1070
8.90000,2.354000,-0.3060,0.2680,-1.0040
8.90000,2.354000,-0.2140,0.3480,-0.9050
8.90000,2.355000,-0.1250,0.4270,-0.8080
8.90000,2.355000,-0.0360,0.5060,-0.7120
8.90000,2.355000,0.0750,0.6070,-0.5920
8.90000,2.356000,0.1370,0.6630,-0.5260
8.90000,2.356000,0.2040,0.7240,-0.4540
8.90000,2.357000,0.3060,0.8170,-0.3440
8.90000,2.358000,0.3970,0.8980,-0.2470
8.90000,2.360000,0.5000,0.9900,-0.1340
8.90000,2.361000,0.5210,1.0080,-0.1100
8.90000,2.394000,0.4090,0.8960,-0.2230
8.90000,2.426000,0.2990,0.7870,-0.3330
8.90000,2.451000,0.2040,0.6920,-0.4290
8.90000,2.472000,0.1190,0.6090,-0.5150
8.90000,2.495000,0.0280,0.5220,-0.6090
8.90000,2.509000,-0.0320,0.4650,-0.6710
8.90000,2.509000,-0.0330,0.4650,-0.6720
8.90000,2.518000,-0.0800,0.4210,-0.7230
8.90000,2.523000,-0.1070,0.3970,-0.7520
8.90000,2.533000,-0.1850,0.3290,-0.8380
8.90000,2.536000,-0.2450,0.2770,-0.9040
8.90000,2.538000,-0.2950,0.2350,-0.9600
8.90000,2.538000,-0.3440,0.1930,-1.0150
8.90000,2.539000,-0.4620,0.0910,-1.1470
8.90000,2.539000,-0.5680,0.0000,-1.2630
8.90000,2.539000,-0.6600,-0.0800,-1.3640
8.90000,2.539000,-0.6740,-0.0910,-1.3790
8.90000,2.539000,-0.6950,-0.1100,-1.4020
8.90000,2.539000,-0.7840,-0.1870,-1.5000
8.90000,2.539000,-0.8590,-0.2510,-1.5820
8.90000,2.540000,-0.7760,-0.1810,-1.4910
8.90000,2.540000,-0.7100,-0.1230,-1.4180
8.90000,2.543000,-0.7730,-0.1780,-1.4880
8.90000,2.544000,-0.8590,-0.2510,-1.5820
8.90000,2.544000,-0.9530,-0.3330,-1.6840
8.90000,2.545000,-1.0410,-0.4080,-1.7810
8.90000,2.546000,-1.1280,-0.4830,-1.8770
8.90000,2.546000,-1.2150,-0.5580,-1.9710
8.90000,2.547000,-1.3000,-0.6320,-2.0640
8.90000,2.547000,-1.3840,-0.7040,-2.1550
8.90000,2.547000,-1.4500,-0.7480,-2.2370
8.90000,2.547000,-1.5310,-0.8180,-2.3250
8.90000,2.548000,-1.6090,-0.8830,-2.4110
8.90000,2.548000,-1.6840,-0.9450,-2.4950
8.90000,2.548000,-1.7620,-1.0120,-2.5800
8.90000,2.548000,-1.8390,-1.0740,-2.6660
8.90000,2.548000,-1.9110,-1.1290,-2.7490
8.90000,2.548000,-1.9830,-1.1840,-2.8310
8.90000,2.548000,-2.0540,-1.2370,-2.9120
8.90000,2.548000,-2.1210,-1.2840,-2.9900
8.90000,2.548000,-2.1860,-1.3280,-3.0670
8.90000,2.547000,-2.2540,-1.3740,-3.1470
8.90000,2.547000,-2.3250,-1.4140,-3.2340
8.90000,2.547000,-2.4070,-1.4580,-3.3340
8.90000,2.547000,-2.4620,-1.4790,-3.4050
8.90000,2.546000,-2.5100,-1.4890,-3.4700
8.90000,2.546000,-2.5590,-1.5000,-3.5360
8.90000,2.546000,-2.5990,-1.4890,-3.5950
8.90000,2.546000,-2.6360,-1.4720,-3.6520
8.90000,2.545000,-2.6720,-1.4560,-3.7080
8.90000,2.545000,-2.6980,-1.4130,-3.7550
8.90000,2.544000,-2.7210,-1.3640,-3.8000
8.90000,2.543000,-2.7380,-1.3100,-3.8380
8.90000,2.543000,-2.7430,-1.2880,-3.8500
8.90000,2.542000,-2.7520,-1.2300,-3.8760
8.90000,2.542000,-2.7600,-1.1520,-3.9060
8.90000,2.542000,-2.7590,-1.0560,-3.9250
8.90000,2.542000,-2.7500,-1.2490,-3.8690
8.90000,2.542000,-2.7410,-1.3110,-3.8410
8.90000,2.542000,-2.7590,-1.0370,-3.9300
8.90000,2.542000,-2.7540,-0.9470,-3.9420
8.90000,2.542000,-2.7580,-1.0230,-3.9310
8.90000,2.542000,-2.7590,-1.1830,-3.8970
8.90000,2.542000,-2.7420,-1.2980,-3.8460
8.90000,2.542000,-2.7130,-1.3860,-3.7840
8.90000,2.542000,-2.7260,-1.3670,-3.8060
8.90000,2.542000,-2.7390,-1.3200,-3.8370
8.90000,2.542000,-2.7280,-1.3630,-3.8100
8.90000,2.542000,-2.7050,-1.4000,-3.7680
8.90000,2.542000,-2.6940,-1.4170,-3.7490
8.90000,2.542000,-2.6950,-1.4210,-3.7490
8.90000,2.542000,-2.7060,-1.3970,-3.7700
8.90000,2.542000,-2.7210,-1.3570,-3.8020
8.90000,2.542000,-2.7400,-1.2950,-3.8440
8.90000,2.542000,-2.7520,-1.2130,-3.8800
8.90000,2.542000,-2.7610,-1.1150,-3.9150
8.90000,2.541000,-2.7580,-0.9970,-3.9360
8.90000,2.541000,-2.7520,-0.8710,-3.9560
8.90000,2.541000,-2.7340,-0.7460,-3.9560
8.90000,2.540000,-2.7340,-0.7460,-3.9560
8.90000,2.540000,-2.8470,-1.5110,-3.9200
8.90000,2.540000,-2.8380,-1.5310,-3.9020
8.90000,2.540000,-2.6590,-1.6580,-3.6100
8.90000,2.540000,-2.5680,-1.6390,-3.4850
8.90000,2.540000,-2.6390,-1.6570,-3.5810
8.90000,2.540000,-2.7690,-1.6150,-3.7820
8.90000,2.540000,-2.8600,-1.4510,-3.9550
8.90000,2.540000,-2.8860,-1.2290,-4.0430
8.90000,2.539000,-2.8840,-1.0780,-4.0710
8.90000,2.539000,-2.8790,-1.0110,-4.0800
8.90000,2.539000,-2.7150,-0.6450,-3.9500
8.90000,2.539000,-2.8730,-1.1670,-4.0400
8.90000,2.539000,-2.8360,-1.4540,-3.9230
8.90000,2.539000,-2.6770,-1.6330,-3.6470
8.90000,2.539000,-2.5950,-1.6360,-3.5270
8.90000,2.538000,-2.6580,-1.6370,-3.6180
8.90000,2.538000,-2.7820,-1.5820,-3.8120
8.90000,2.538000,-2.8610,-1.3900,-3.9720
8.90000,2.538000,-2.8850,-1.1700,-4.0540
8.90000,2.537000,-2.8900,-1.0410,-4.0860
8.90000,2.537000,-2.8950,-1.0000,-4.1010
8.90000,2.536000,-2.7010,-0.5800,-3.9440
8.90000,2.536000,-2.9020,-1.1730,-4.0740
8.90000,2.536000,-2.8720,-1.4760,-3.9630
8.90000,2.536000,-2.7200,-1.6680,-3.6940
8.90000,2.536000,-2.6400,-1.6740,-3.5750
8.90000,2.536000,-2.7020,-1.6720,-3.6650
8.90000,2.536000,-2.8210,-1.6090,-3.8550
8.90000,2.535000,-2.8930,-1.4020,-4.0080
8.90000,2.535000,-2.9120,-1.1720,-4.0860
8.90000,2.534000,-2.9150,-1.0370,-4.1170
8.90000,2.534000,-2.9160,-0.9840,-4.1280
8.90000,2.533000,-2.6750,-0.4620,-3.9320
8.90000,2.533000,-2.9260,-1.1330,-4.1110
8.90000,2.533000,-2.9060,-1.4600,-4.0100
8.90000,2.533000,-2.7720,-1.6940,-3.7570
8.90000,2.533000,-2.6930,-1.7020,-3.6390
8.90000,2.532000,-2.7530,-1.6980,-3.7280
8.90000,2.532000,-2.8570,-1.6000,-3.9060
8.90000,2.532000,-2.9150,-1.3630,-4.0470
8.90000,2.531000,-2.9220,-1.1070,-4.1110
8.90000,2.530000,-2.9100,-0.9430,-4.1280
8.90000,2.530000,-2.8970,-0.8610,-4.1260
8.90000,2.529000,-2.6180,-0.2650,-3.8910
8.90000,2.529000,-2.9130,-0.9840,-4.1240
8.90000,2.529000,-2.9120,-1.3540,-4.0450
8.90000,2.528000,-2.8070,-1.6610,-3.8170
8.90000,2.528000,-2.7380,-1.7000,-3.7050
8.90000,2.528000,-2.7900,-1.6800,-3.7870
8.90000,2.527000,-2.8780,-1.5490,-3.9480
8.90000,2.527000,-2.9230,-1.2910,-4.0730
8.90000,2.526000,-2.9200,-1.0320,-4.1240
8.90000,2.525000,-2.9010,-0.8710,-4.1290
8.90000,2.524000,-2.8950,-0.8140,-4.1310
8.90000,2.523000,-2.5960,-0.1940,-3.8750
8.90000,2.522000,-2.9160,-0.9340,-4.1360
8.90000,2.522000,-2.9310,-1.3340,-4.0730
8.90000,2.522000,-2.8400,-1.6700,-3.8590
8.90000,2.522000,-2.7750,-1.7190,-3.7500
8.90000,2.521000,-2.8200,-1.6830,-3.8270
8.90000,2.521000,-2.8970,-1.5300,-3.9790
8.90000,2.520000,-2.9220,-1.2310,-4.0850
8.90000,2.519000,-2.9010,-0.9380,-4.1180
8.90000,2.518000,-2.8660,-0.7440,-4.1090
8.90000,2.517000,-2.8460,-0.6510,-4.1000
8.90000,2.515000,-2.5390,-0.0180,-3.8330
8.90000,2.515000,-2.8440,-0.6900,-4.0920
8.90000,2.515000,-2.8940,-1.1520,-4.0680
8.90000,2.515000,-2.8410,-1.5780,-3.8910
8.90000,2.514000,-2.7850,-1.6570,-3.7880
8.90000,2.514000,-2.8260,-1.6130,-3.8610
8.90000,2.513000,-2.8800,-1.4100,-3.9900
8.90000,2.512000,-2.8850,-1.0790,-4.0720
8.90000,2.511000,-2.8480,-0.7730,-4.0830
8.90000,2.509000,-2.8140,-0.5910,-4.0720
8.90000,2.507000,-2.7890,-0.5020,-4.0540
8.90000,2.506000,-2.5170,0.0480,-3.8160
8.90000,2.505000,-2.7960,-0.5370,-4.0580
8.90000,2.505000,-2.8750,-1.0500,-4.0660
8.90000,2.505000,-2.8460,-1.5250,-3.9140
8.90000,2.504000,-2.7990,-1.6270,-3.8180
8.90000,2.504000,-2.8310,-1.5600,-3.8840
8.90000,2.503000,-2.8700,-1.3250,-3.9990
8.90000,2.502000,-2.8600,-0.9690,-4.0650
8.90000,2.500000,-2.8030,-0.6290,-4.0540
8.90000,2.499000,-2.7400,-0.3970,-4.0130
8.90000,2.497000,-2.7040,-0.2830,-3.9860
8.90000,2.495000,-2.4680,0.1850,-3.7760
8.90000,2.494000,-2.6870,-0.2400,-3.9710
8.90000,2.494000,-2.8210,-0.8480,-4.0400
8.90000,2.494000,-2.8360,-1.4130,-3.9340
8.90000,2.493000,-2.7990,-1.5470,-3.8460
8.90000,2.492000,-2.8210,-1.4570,-3.9030
8.90000,2.491000,-2.8380,-1.1770,-3.9960
8.90000,2.490000,-2.7960,-0.7740,-4.0230
8.90000,2.488000,-2.7130,-0.4010,-3.9820
8.90000,2.486000,-2.6440,-0.1650,-3.9320
8.90000,2.483000,-2.6100,-0.0630,-3.9070
