source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,bp_rp,teff_val,lum_val
3794983903896750336,178.4788291173072,-0.12099751701582452,26.662573611141735,0.05390445115236291,12.503328,2.4014797,4005.64,
6756501430882271744,288.5297461446054,-31.79372884733991,25.2964782605333,0.03679837422268817,12.062679,2.1979256,3961.8235,
4134264845446059136,252.85703705137217,-14.86686253437622,28.168081463967912,0.05898511752751088,13.253833,2.656435,3927.78,
4624811167903386240,79.29737822747494,-77.10113267333466,36.95685062618946,0.020561207112312265,12.674295,2.320056,3956.68,
6823449766182657280,328.76025136415734,-20.240289112665124,52.32736332251495,0.10366072184050046,12.8414545,2.7849855,3831.99,
5831155537364454656,245.57339466767058,-60.828220023149775,31.616827139332752,0.055945345056068,13.956305,2.9793491,3285.0,
925075795953260032,115.60072290134026,42.9392280708443,22.24452749034166,0.04746384711462407,9.88909,1.3099718,4717.733,0.19806412
4576418328280987392,272.2258697772159,21.99571458416256,21.782790556669887,0.030652030304306865,8.499897,0.84506416,5716.468,0.6271763
2226965458085760640,342.269605722865,71.45744848603852,28.072328478147803,0.02443444528456403,13.202445,2.3060417,3862.1,
1966275713606876544,323.2876191169429,40.82371793946399,34.33992451379352,0.03069376548623787,7.5647907,0.9602804,5380.0,0.61642087
1721438942531602048,231.12761193167177,81.89518942517833,25.290554933996365,0.02595676567127285,7.5701823,0.7686248,5952.75,1.081296
2276021371947139072,307.4547634973313,72.77224574564002,24.866373463970724,0.04529785897411586,14.075125,2.6936598,3775.1035,
1663419053962482944,200.29750227695104,61.08496428990492,26.08467480658643,0.03246908130509463,8.281881,0.939044,5504.0,0.5442933
1663488220115885696,199.30069099104233,61.430000136926694,24.859911421042725,0.04757986353146799,14.554907,2.9733152,3730.6025,
3051315058243633024,106.82938174638618,-8.672209143524595,22.729377284970077,0.07792093714246331,14.677199,2.664506,3848.4866,
4082791277319699072,290.27498668081,-20.28402241539059,37.95470394723876,0.09527255766858518,13.061162,2.6890488,3881.04,
1367528517739759360,268.23502608092645,51.039892159815814,21.64258830973941,0.041089748100392814,15.498773,3.0318394,3974.1199,
6705807588293737344,280.7871754213934,-45.90172278487305,20.08128423163245,0.054417468412216514,8.363495,0.8222618,5741.3,0.83534765
3053735461291877376,111.90557481430798,-8.716787961231374,20.56321654489401,0.06865000894751394,15.56702,3.095502,3645.68,
3836344438956110208,149.9681284508875,2.780521135143823,52.11921548586293,0.12046802274284257,12.825425,2.721305,3804.1868,
913325109028988288,131.29167735434373,41.669028750625316,40.04376209487551,0.05749496304799529,8.2167225,1.1790571,4898.5527,0.27122694
999922919708760192,103.94035693184466,55.3864163574227,21.19381810274202,0.05552450769172447,13.907037,2.6605692,3843.7651,
2580165873239656448,20.188594929980713,10.57863589034606,36.83526580292058,0.07978557552668573,14.407197,3.0972643,3642.9402,
777967702865481344,167.90618952515092,42.81654590083689,21.71722746112063,0.07947240587729078,8.093801,0.8272085,5642.0,0.92223704
778052193462283648,164.7772913056417,40.983718221763795,22.36938201446316,0.07610909900038115,8.090234,0.82270336,5767.0,0.864431
945440847244377216,101.90511722016677,40.351894523474066,25.481763548658126,0.056642489399528144,13.484844,2.595293,3928.7825,
714116137767540096,137.2118005158217,33.88172483151432,52.519741729628315,0.08014664043112243,5.7947383,0.7542186,5951.5,1.2865206
3221060446473162112,82.93558799848213,0.09680506074090664,24.818962163436687,0.22001032043663915,8.185544,0.8760023,5576.0,0.65252936
4691368317583741056,20.2908868733844,-69.71310426147429,23.613387837344156,0.033184023073246104,13.79799,2.5032406,3662.0,
6179271776352879872,196.73356662629848,-34.122326648871656,22.865326302942993,0.061927582396688566,7.171907,0.65361786,6277.6665,1.8913542
2947463298779960960,100.52091363062998,-15.215810045680358,33.022536910366576,0.037343427335038454,6.8071437,0.7467284,6038.0,1.2765476
3924733800756113024,176.26378356158182,16.00627653848064,21.39389640769067,0.0967327221285774,13.915979,2.6476297,3886.4976,
913395134174385152,130.260725063579,41.232099362129276,24.93823585434413,0.43369080313214764,14.160764,0.6782551,6502.0,
3759118521793220864,166.5471297436392,-9.924074256219594,23.789539405592286,0.07409743635005708,14.523598,2.6857376,3838.1902,
6331227788003898624,217.5480106570687,-7.527727068039563,28.699499655834543,0.08394798037604104,14.242357,2.9282856,3833.8965,
643418884426527232,147.7307427436416,25.38075595744839,22.882341568017594,0.13753972250702778,16.69166,3.7550545,3557.0,
2556495586917083520,12.619597144004619,7.101348932934616,29.61318284832601,0.09317984707688723,8.073709,0.95481443,5332.0,0.5219368
3260279991877200896,62.00680957908166,3.662730781143952,20.569657115208148,0.05930906960039932,13.172062,2.3607254,4007.08,
